,Title,Content,Url
65,Gardaland,"Come probabilmente già saprete, Gardaland è uno dei più noti parchi divertimento presenti sul territorio italiano e si trova proprio vicino alla riva sud-orientale del Lago di Garda, nel comune di Castelnuovo del Garda. Tra attrazioni per grandi e piccini, diverse aree tematiche e spettacoli di ogni tipo, potrete visitare anche il Gardaland SEA LIFE Aquarium e il LEGOLAND® Water Park Gardaland. Se volete poi rimanere a dormire, il parco dispone anche di 3 hotel situati proprio nelle sue immediate vicinanze, che dispongono di tantissime camere a tema. 
Telefono: 045 644 9777
Per prezzi e orari consultare il sito internet: www.gardaland.it
",https://www.visitverona.net/visitverona/gardaland/
66,Caneva,"CanevaWorld, dal dialetto “cantina”, nasce negli anni ‘60 proprio con una scenografia che riproduceva le fattezze di una vera cantina. Si tratta di una destinazione turistica unica in Italia situata a Lazise, sulle sponde del Lago di Garda che si compone di due parchi (uno meccanico-tematico e uno acquatico), un ristorante “all you can eat”, Dinner show tema medievale e una discoteca estiva. 
Telefono: 045 696 9900
Per prezzi e orari consultare il sito internet: www.canevapark.it
",https://www.visitverona.net/visitverona/caneva/
67,Aquardens,"Acquardens, sviluppato su un’area di oltre 5000mq, si compone di vasche e lagune, grotte e cascate di acqua salso-bromoiodica che sgorga a 47°C da una profondità di 130 metri. Al suo interno ospita un centro wellness con cabine beauty, SPA e medical SPA. 
Telefono: 045 67067
Per prezzi e orari consultare il sito internet: www.aquardens.it
",https://www.visitverona.net/visitverona/aquardens/
68,Cavour,"Il parco acquatico Cavour si trova in località Ariano, 37067 Valeggio Sul Mincio VR - a 12 chilometri da Peschiera del Garda. 
Telefono: 045 795 0904
Per prezzi e orari consultare il sito internet: www.parcoacquaticocavour.it
",https://www.visitverona.net/visitverona/cavour/
69,Picoverde,"Tra le ridenti colline di Custoza, Pico Verde è un grande parco acquatico immerso nel verde della natura circostante nel quale trascorrere giornate all’insegna del relax. Tra le attività che propone vi è la visita del laghetto naturale, gli acquascivoli, una piscina semi-olimpionica, una laguna per bambini e 20 comodi posti idromassaggio. Inoltre, puoi anche sfidare i tuoi avversari nei campi da tennis o da calcetto, sorseggiare una fresca bevanda al Greenbar o mangiare in compagnia presso il ristorante o la pizzeria con vista sulle colline. 
Telefono: 045 516025
Per prezzi e orari consultare il sito internet: www.picoverde.it
",https://www.visitverona.net/visitverona/picoverde/
70,Parco delle Cascate,"Le Cascate di Molina sono la meta ideale per una gita al Lago di Garda immersi nel verde della natura. Passando per Fumane, si arriva al piccolo borgo medievale di Molina, che deve il suo nome ai numerosi mulini azionati dalle acque delle sorgenti circostanti. Il parco ospita uno spettacolo della natura, una magnifica oasi naturale di oltre 80.000 m2 con fantastici panorami, speroni rocciosi, caverne, boschi, corsi d’acqua e cascate, l’attrazione principale. Al suo interno sono state inserite varie attrazioni in perfetta armonia con la natura. Degna di nota è la famosa altalena, appesa a circa 10 metri d’altezza sulla Cascata Nera, che permette di dondolarsi fino a sfiorare le sue acque con le punte dei piedi. 
Telefono: 045 772 0185
Per prezzi e orari consultare il sito internet: www.parcodellecascate.it
",https://www.visitverona.net/visitverona/parco-delle-cascate/
71,Terme di Giunone,"Le Antiche terme di Giunone erano chiamate anche “Terme della Bellezza” dai romani, proprio per le proprietà curative delle acque che sgorgano a Caldiero, un piccolo paese a pochi km da Verona. Da maggio a settembre è possibile viere delle giornate di totale relax immerso nelle sue vasche con fondo di sabbia e sassi a una temperatura di 28°C. Al suo interno è possibile trovare anche impianti moderni di balneazione con scivoli, una grande piscina ad onde, una laguna con giochi ed effetti d’acqua e numerose attività sportive con campi da tennis, da beach-volley e beach-soccer. 
Telefono: 045 765 0933
Per prezzi e orari consultare il sito internet: www.termedigiunone.it
",https://www.visitverona.net/visitverona/terme-di-giunone/
72,Boscopark,"Boscopark avventura si trova nel cuore della montagna veronese, a Bosco Chiesanuova, ed offre una serie di percorsi aerei acrobatici per sfidare sé stessi in armonia con la natura e in completa sicurezza.
Sport e divertimento per tutte le età, un’area pic-nic con servizio ristoro e reception per vivere un’esperienza diversa dal solito. 
Telefono: 320 465 8485
Per prezzi e orari consultare il sito internet: www.boscopark.it
",https://www.visitverona.net/visitverona/boscopark/
73,Jungle Adventure Park,"Il Jungle Adventure Park è un parco pensato per tutta la famiglia, si affaccia sul lago di Garda ed è immerso nel parco naturale del Monte Baldo. Adrenalina e divertimento in totale sicurezza sono le regole per affrontare i sei percorsi proposti contrassegnati da colori e livelli di difficoltà differenti. Questo parco ospita anche un baby park e due tipologie di sentieri, uno dedicato alla botanica e l’altro al fitness. E’ presente tra i servizi un parcheggio, un’area ristoro con bar e servizi. 
Telefono: 045 628 9306
Per prezzi e orari consultare il sito internet: ww.jungleadventurepark.com
",https://www.visitverona.net/visitverona/jungle-adventure-park/
74,Adigeo,"Adigeo è il centro commerciale di Verona. Il centro commerciale si trova a Borgo Roma, situato sulla strada che, dal casello autostradale e dal nuovo svincolo della tangenziale sud, porta al centro storico. L’Adigeo e i suoi innumerevoli negozi attraggono persone da tutte le zone di Verona e anche dalle città limitrofe. Per chi sta a Verona più giorni è sicuramente un’ottima tappa per fare shopping. 
",https://www.visitverona.net/visitverona/adigeo/
75,Le porte dell'Adige,"Porte dell’Adige è uno spazio dedicato a tutta la famiglia, dove relax, shopping e intrattenimento si incontrano per regalarvi un’esperienza unica. Oltre 90 negozi tra abbigliamento, tecnologia e punti di ristorazione. Il centro commerciale si trova un po’ fuori Verona però può essere comunque una tappa interessante. 
",https://www.visitverona.net/visitverona/le-porte-adige/
76,Via Mazzini,"Via Mazzini è la via dello shopping più famosa di Verona! Si tratta di una via interamente pedonale nel cuore del centro storico della città. Qui puoi trovare diversi negozi di alta moda, ma anche gelaterie, librerie e molto altro ancora… Se vieni a Verona una passeggiata lungo questa via è d’obbligo. 
",https://www.visitverona.net/visitverona/via-mazzini/
77,Ponte Pietra,"Il bellissimo ponte Pietra è il più antico ponte di Verona sul fiume Adige, l'unico rimasto risalente all’epoca romana. Come si può vedere dalla sua struttura il ponte è stato ricostruito a seguito dell’esplosione causata dai soldati tedeschi in ritirata durante la seconda guerra mondiale. La parte romana è costituita da grandi blocchi di pietra provenienti dalla Valpolicella mentre a muratura scaligera e veneta, invece, è costituita principalmente da mattoni di laterizio la muratura scaligera e veneta, invece, è costituita principalmente da mattoni di laterizio. Lasciati anche tu ammaliare dalla sua eleganza e raffinatezza. 
Si trova in uno dei punti più panoramici e suggestivi di Verona, vicino al Teatro Romano.
Il ponte si può visitare liberamente 24/24
",https://www.visitverona.net/visitverona/ponte-pientra/
78,Vedere,"Una vacanza nella città di Giulietta e Romeo non è completa se non visiti le migliori attrazioni di Verona.
Sfoglia il libro per vedere cosa visitare a Verona: Monumenti, Chiese, Piazze e Porte
Se sei un amante della storia e dell'arte te ne innamorerai. 
Sorry, no posts matched your criteria.
",https://www.visitverona.net/visitverona/vedere/
79,Sport in Vacanza,"Tra le diverse attività che potete svolgere, non mancano quelle sportive: 

Kitesurf & Windsurf

Il Lago di Garda offre diverse opportunità per praticare kitesurf e il windsurf, soprattutto nella parte settentrionale, dove il vento è spesso favorevole.
Ecco alcune proposte di Visit Lago di Garda

Xkite – Via Via Gardesana, 13, 37010 Brenzone VR

Tel. 338 828 7886
Sito: https://www.xkite.it/

Nany’s Windsurf – Via Gardesana Nord, 37018 Loc. Navene, Malcesine

Tel. 347 223 5435
Sito: https://www.nanywindsurf.com/it/

Fraglia vela malcesine

Tel. 338 631 3688
Sito: https://www.fragliavela.org/

Percorsi in bici

Per gli appassionati delle due ruote il lato veronese del Lago di Garda offre scorci che non si dimenticano facilmente.
Avventuratevi nei percorsi “Del pellegrino”, “Dell’uva”“Bus & bike”, “Colline e lago”, “Garda e la rocca”, “Giro di Crero” o “La rocca” per vivere un’esperienza completa della vostra vacanza sul Lago di Garda.

Arrampicata e Vie ferrate

Il Lago di Garda è la tappa perfetta per chi ama ammirare le acque cristalline senza rinunciare alla montagna: infatti, a due passi dal Lago si può fare arrampicata o percorrere una via ferrata, in particolare per il lato veronese del lago vi consigliamo la Falesia di Roccia Marciaga, ottima da percorrere anche in inverno vista la sua esposizione a sud.

SUP

Lo Stand Up Paddle, meglio conosciuto come SUP, è ormai uno sport molto popolare e che fa bene a corpo e mente. Il Lago di Garda è il luogo perfetto per praticarlo, ed infatti non solo le occasioni per noleggiare una tavola sono molte, ma vengono organizzati anche sup tours guidati da esperti che vi faranno conoscere il territorio.
Ecco quindi alcuni centri dove noleggiare l’attrezzatura e/o prenotare esperienze.

SUP Lago di Garda – Peschiera del Garda

Tel: 391 154 1355
Sito: https://www.suplagodigarda.it/

SUP Experience – Lungolago Giuseppe Garibaldi, Peschiera del Garda

Tel: 3405998639
Sito: https://www.supexperiencegardalake.com/

Summertime Boat Rental Lazise – S.da del Roccolo, 37017 Lazise VR

Tel. 327 444 5551
Sito: https://www.summertime.org/

Diving

Fare immersioni nel lago di Garda può essere un’esperienza estremamente interessante, si tratta infatti del lago più grande d’Italia, che nel punto più profondo tocca i 346 metri di profondità. Quello che però può spaventare di più sono le temperature: anche nel periodo estivo, a 30 metri di profondità ci possono essere tra gli 11° e i 12°, è quindi consigliata la muta.
É fondamentale inoltre conoscere i luoghi dove ci si vuole immergere, per questo il consiglio è quello di affidarsi ad un centro sub della zona. Ricordiamo inoltre che per le immersioni è necessario ottenere prima il brevetto.
Ecco alcuni punti interessanti dove immergersi:
Madonna dei subacquei – Brenzone (VR)

Ad Assenza di Brenzone (VR) si trova la cosiddetta ‘Madonna dei subacquei’, una statua in ferro di 2,4mt.che si trova ad una profondità di 18mt.

Presepe – Torri del Benaco (VR)

A Torri del Benaco (VR), ad una profondità di 24mt è possibile vedere un inusuale presepe sommerso.

Relitto – Malcesine (VR)

Il fondale del lago di Garda ospita numerosissimi relitti sommersi, sia Nella baia ‘Val di Sogno’ si può infine ammirare un relitto, un cabinato in ferro affondato nel 1987 di circa 16mt visibile anche dalla superficie.
Centri di attività subacquea:

ATIS Diving Club – Via Campanello 37014 Castelnuovo del Garda VR

Tel. 348 238 3770
Sito: https://atis-diving-club.business.site/

Diving Center Bardolino – Pappagallo beach, 37011 Bardolino VR

Tel. 3469521833
Sito: http://divingcenterbardolino.it/

New Diving Torri – Viale Guglielmo Marconi, 1, 37010 Torri del Benaco VR

Tel. 3402215292
Sito: http://www.dirgardalake.it/

Parapendio

Ammirare il Lago di Garda dai monti non è abbastanza alto?
Prova l’esperienza del volo col parapendio, ecco alcuni professionisti che lavorano nel lato veronese del lago:
Fly2Fun Tandem Paragliding – Via Navene Vecchia, 12, 37018 Malcesine VR
+39 347 960 0730
https://www.tandemparagliding.eu/it/
GARDAFLY – Via Gardesana 375-377, Località Morettine, 37018 Malcesine VR
+39 335 705 8401
https://www.gardafly.it/
Malcesine Tandem Flights – Via Gardesana, 375 – 377, 37018 Malcesine VR
+39 338 916 6097
https://www.malcesinetandemflights.com/
Yeti Extreme – Via Primo Maggio, 15, 37010 Varesche VR
+39 345 852 2387
http://www.yetiextreme.it/
Paragliding Club Malcesine ASD – Località Morettini, 37018 Malcesine VR
+39 335 611 2908
https://paraglidingclubmalcesine.it/

Golf

Giocare a golf con vista lago? Col Lago di Garda è possibile, ecco alcuni golf club nella zona veronese del lago:
Golf Hotel Ca’ degli Ulivi – Via Ghiandare, 2, 37010 Marciaga VR
+39 045 627 9030
https://www.golfclubcadegliulivi.it/
Golf Club Paradiso del Garda – Via Coppo, 2B, 37014 Castelnuovo del Garda VR
+39 045 640 5802
https://golfclubparadiso.it/
Golf Club Villafranca Le Vigne – Località Pigno, 34, 37069 Pozzomoretto VR
+39 045 630 5572
https://golfvillafranca.it/
Golf Club Verona – Loc. Ca’ Del Sale, 15, 37066 Sommacampagna VR
+39 045 510060
http://www.golfclubverona.com/
Golf Residence – Via Paradiso di Sopra, 5, 37019 Peschiera del Garda VR Tel: +39 045 6405 3000 https://www.golfresidencepeschiera.it/
",https://www.visitverona.net/visitverona/sport-in-vacanza/
80,Santuario della Madonna della Corona,"Una Chiesa incastonata nella roccia a 775 metri di quota, uno degli edifici religiosi più affascinani, raggiungibile a piedi tramite un rapido sentiero scavato lungo una parete rocciosa a strapiombo. 
Per raggiungerlo:

da Località di Spiazzi a Caprino veronese: dalla piazzetta centrale o dal Piazzale Giovanni Paolo II, lasciare l’auto e raggiungere il Santuario in 15 minuti di cammino in discesa dove ammirare le 14 stazioni della Via Crucis;

oppure, è disponibile il servizio bus navetta a pagamento ATV linea 499 (munito di passerella per disabili). Sono vietate le biciclette.
da Brentino Belluno e La Val d’Adige: dalla località Brentino del Fondo, percorrere il “Sentiero della Speranza” con una salita percorribile in 1 ora e 30 minuti a piedi. 
",https://www.visitverona.net/visitverona/santuario-della-madonna-della-corona/
81,Villa Albertini,"Voluta nella seconda metà del XVI secolo dalla famiglia dei Becelli e ristrutturata nei primi anni del XX secolo dai conti degli Albertini di Prato, questa spettacolare villa affacciata sul Lago di Garda è circondata da un parco paesaggistico che copre tutta la collina retrostante. 
Quest’ultimo è visitabile da metà settembre fino a Pasqua ma solo su prenotazione.

CONTATTI
+393393821868
[emailprotected]
Sito: https://www.parcodeglialbertini.it/
PREZZI
Ingresso 5€, per gruppi con più di 20 persone 3€, bambini sotto i 10 anni gratis
",https://www.visitverona.net/visitverona/villa-albertini-garda/
82,Campo di Brenzone,"Piccola frazione di Brenzone sul Garda, Campo è visitabile arrivando a piedi da Castelletto di Brenzone, o Prada. Questo borgo caratteristico si distingue per la presenza delle case in pietra ora disabitate. 
",https://www.visitverona.net/visitverona/campo-di-brenzone/
83,Spiagge,"Spiaggia Baia delle Sirene - Garda, Punta San Vigilio 

Il Parco Baia delle Sirene, situato tra Garda e Torri del Benaco, è un luogo incantevole dove trascorrere una calda giornata estiva. L’ingresso è a pagamento e nel biglietto è compreso il noleggio di lettini, ombrelloni e sdraio. All’interno del parco sono presenti servizi e docce, aree picnic e due chioschi per cibo e bevande. L’accesso ai cani è consentito. 
Prezzi
L’entrata al parco costa €16 per l’intera giornata, €13 dalle 14 in poi, mentre dalle 18 l’ingresso è gratuito. Il parcheggio costa circa €1/h. Sono presenti tariffe ridotte per bambini dai 3 ai 12 anni.
Come arrivare:
In auto prendere la strada Gardesana (SR249). In autobus, da Verona, prendere la linea 163 (direzione Garda autostazione) e successivamente la linea 484 (direzione Riva del Garda).
Tel. +39 045 725 5884

Al Corno Beach - Malcesine, Via Lungolago, 28 

Spiaggia libera con vista su Malcesine. 

Spiaggetta di Posterna - Malcesine, Via Posterna 

Piccola baia nascosta e poco frequentata. 

Litorale Cappuccini - Peschiera del Garda, Passeggiata Clelia Guazzi Leoncini 

Spiaggia sia con ghiaia che con prato ad accesso libero. Possibilità di noleggio ombrelloni, lettini, pedalò e canoe. Presente anche un’area giochi per bambini e un chiosco bar. A pochi passi si possono trovare anche bar e ristoranti.
Parcheggio a pagamento nelle vicinanze (2€/h). 

Spiaggia Bergamini - Peschiera del Garda, Str. Bergamini 

Spiaggia gratuita con possibilità di noleggio lettini e ombrelloni.
Presenti servizi igienici, docce e chiosco bar.
Parcheggio libero nelle vicinanze. 

Braccobaldo Beach - Peschiera del Garda, Località Fornaci 

Spiaggia perfetta per coloro che non vogliono rinunciare ad una giornata al lago in compagnia del loro amico a quattro zampe. È consentito noleggiare lettini, sdraio e ombrelloni, mentre i nostri cuccioli hanno a disposizione un lettino gratis, docce, e un kit di benvenuto composto da ciotola, copertina e sacchetti. L’area è interamente recintata e dispone di 3 accessi diretti al lago. 
La Braccobaldo Bau Beach durante la stagione estiva è aperta tutti i giorni dalle 9.30 alle 19.00. Consigliata la prenotazione.
Tel. +39 342 1254336
Sito: https://www.pentagonorent.com/spiagge/ 

Lido Ronchi - Castelnuovo del Garda, Via Verdi, 26 

Spiaggia sia con ghiaia che con prato ad accesso libero. Possibilità di noleggio ombrelloni e lettini. Presente anche un’area giochi per bambini e un chiosco bar.
Parcheggio a pagamento nelle vicinanze. 
Tel. +39 349274 3095

Spiaggia Castelletto di Brenzone - Castelletto 

Spiaggia ad accesso libero.
Nelle vicinanze si può trovare una scuola di windsurf, un bar e un ristorante. 
",https://www.visitverona.net/visitverona/spiagge/
84,Hotel,"Abbiamo scelto per voi i migliori hotel del Lago di Garda 

Scelti per voi i migliori hotel dove poter trascorrere i vostri soggiorni sul Lago di Garda. 

Buena Onda

Via Marzan, 25, 37019 Peschiera del Garda VR

Solho

Via Borgo Cavour, 38, 37011 Bardolino VR

Tobago

Via della Pace, 1, 37016 Garda VR

Belfiore Park

Via G. Zanardelli, 5, 37010 Brenzone VR

Relais Limonaia

Località Crosetta, 16 A, 37010 Torri del Benaco VR
",https://www.visitverona.net/visitverona/hotel-lago-di-garda/
85,Affittacamere,"Abbiamo scelto per voi i migliori affittacamere del Lago di Garda 

Scelti per voi i migliori affittacamere dove poter trascorrere i vostri soggiorni sul Lago di Garda. 

Locanda Speranza

Via A. Dall’ Oca Bianca, 31, 37010 Torri del Benaco VR

Il Nido degli Usignoli

Via Madonnina, 1, 37019 Peschiera del Garda VR

The Lighthouse Rooms

Via Lazise, 5, 37017 Pacengo VR
",https://www.visitverona.net/visitverona/affittacamere-lago-di-garda/
86,Gardaland,"Come probabilmente già saprete, Gardaland è uno dei più noti parchi divertimento presenti sul territorio italiano e si trova proprio vicino alla riva sud-orientale del Lago di Garda, nel comune di Castelnuovo del Garda. Tra attrazioni per grandi e piccini, diverse aree tematiche e spettacoli di ogni tipo, potrete visitare anche il Gardaland SEA LIFE Aquarium e il LEGOLAND® Water Park Gardaland. Se volete poi rimanere a dormire, il parco dispone anche di 3 hotel situati proprio nelle sue immediate vicinanze, che dispongono di tantissime camere a tema. 
Telefono: 045 644 9777
Per prezzi e orari consultare il sito internet: www.gardaland.it
",https://www.visitverona.net/visitverona/gardaland-lago-di-garda/
87,Parco termale del Garda,"Il parco termale Villa dei Cedri è un’oasi di pace e benessere per il corpo e per la mente a due passi dal lago di Garda. Si estende per un totale di 13.000m2 e comprende laghi, piscine con idromassaggio, fontane e cascate con acqua termale mantenuta a una temperatura tra i 33°-34°, ma che in alcune vasche raggiunge anche i 39°. Per gli amanti del freddo, sono presenti anche vasche di acqua fredda (e/o ghiaccio) predisposte per la crioterapia. 
All’interno il parco ospita un centro benessere, un centro sportivo e un poliambulatorio. È possibile inoltre soggiornare presso l’hotel Villa dei Cedri, in cui ogni stanza è dotata di una grande vasca alimentata di continuo da acqua termale a 37°.
Prezzi
L’ingresso al parco giornaliero costa €35, quello pomeridiano (dalle 17:00) €28, mentre per i bambini tra i 120cm a 150cm €20. I bambini inferiori a 120cm entrano gratuitamente.
Come arrivare
Villa dei Cedri è raggiungibile tramite l’Autostrada del Brennero A22 uscita Affi. Seguire poi le indicazioni per Villa dei Cedri. In autobus, da Verona, il Parco è raggiungibile con la linea 163.
Sito: https://www.villadeicedri.it
Tel: +39 045 7590988
",https://www.visitverona.net/visitverona/parco-termale-del-garda-villa-dei-cedri-lazise/
88,Funivia Malcesine,"La funivia Malcesine-Monte Baldo è stata realizzata nel 1962 e poi ricostruita interamente nel 2002. Non si tratta solamente di un’attrazione che offre un panorama mozzafiato, ma di uno degli impianti di risalita più moderni e avanzati in Italia. È dotato infatti di cabine che, ruotando su se stesse, permettono una visione a 360° del panorama. La funivia porta a quota 1760m in 15 minuti fino a Passo Tratto Spino, dove inizia l’area sciistica di Prà Alpesina. 
La funivia è aperta da giugno a novembre e da dicembre a marzo. La prima corsa parte alle ore 8 e le successive proseguono a intervalli di 30 minuti. L’orario dell’ultima corsa per scendere varia a seconda della stagione.
L’intero impianto è accessibile anche alle persone su sedia a rotelle.
Prezzi
Il tragitto Malcesine-Monte Baldo andata e ritorno costa €22. Esistono poi tariffe ridotte per chi ha dai 14 ai 18 anni, per gli over 65, per i gruppi di almeno 20 persone e per i residenti nel comune di Malcesine. Per i bambini alti fino a 120cm il biglietto è gratuito. A cani, mountain bike, parapendio e passeggini viene applicato un costo a parte.
Come arrivare
In auto, arrivando da Verona, è possibile raggiungere la funivia uscendo dalla A22 ad Affi e, a quel punto, seguire le indicazioni per Garda e successivamente per Malcesine. Arrivando, invece, da Trento, si deve prendere l’uscita di Rovereto Sud, seguire le indicazioni per Torbole e poi Malcesine.
Vicino alla funivia si trova un parcheggio coperto a pagamento con 170 posti. Il costo orario è di €1.50 (si riduce proporzionalmente all’aumentare del tempo di sosta).
In autobus, da Verona, prendere la linea 163 (direzione Garda – Autostazione) e successivamente la 484 (direzione Riva del Garda).
Sito: https://funiviedelbaldo.it
Tel. +39 045 7400206
[emailprotected]
",https://www.visitverona.net/visitverona/funivia-malcesine-montebaldo/
89,Casetta di Lina,"CASETTA DI LINA

Corso Porta Nuova 39, Verona
www.lacasettadilina.com
A pochi metri a piedi dai Portoni della Brà, piazza che ospita l’Arena di Verona, potete trovare questo delizioso appartamento dalle dimensioni molto generose. Con il suo stile moderno, sobrio e in posizione strategica a due passi dal centro, la Casetta di Lina è sicuramente una valida soluzione per alloggiare a Verona.
",https://www.visitverona.net/visitverona/casetta-di-lina/
90,Portami in collina,"Via Municipio, 45/A, 37036 San Martino Buon Albergo VR
Prenota ora: https://bit.ly/3HXRgWR
Indirizzo e-mail: [emailprotected]
A soli 6 km dal casello di Verona Est, nella splendida vallata di Marcellise e all’interno di una corte storica nella quale, una volta, si trovava il frantoio di famiglia, sorge l’Agriturismo Portami in Collina. Una struttura ricettiva composta da 4 tipologie differenti di camere matrimoniali, arredate in stile country chic con pavimento in legno e travi a vista, dotate di bagno privato con doccia e asciugacapelli ma anche di tutti i comfort quali TV, Wi-FI gratuito e aria condizionata.
Grazie alla sua posizione strategica ai piedi della Lessinia, permette di trascorrere momenti di relax tra il verde della natura e le passeggiate naturalistiche ma anche di prendere parte a visite guidate e degustazioni di prodotti tipici, tra cui il noto Amarone, grazie alla vicinanza alle cantine vinicole della zona.
A completare l’offerta la prima colazione all’italiana dolce ed equilibrata compresa nel pernottamento, una piccola SPA con sauna e idromassaggio (su prenotazione), il parcheggio coperto e la colonnina per la ricarica delle auto elettriche.
",https://www.visitverona.net/visitverona/portami-in-collina/
91,Ponte dei voltoni,"Il ponte dei Voltoni è senza dubbio uno degli elementi più caratteristici di Peschiera del Garda. Risale alla seconda metà del ‘500 e funge da “cerniera” tra le due isole del centro storico. 
",https://www.visitverona.net/visitverona/ponte-dei-voltoni/
92,Porta Verona,"Costruita nel 1553, Porta Verona rappresentava e tuttora rappresenta il principale ingresso al centro storico di Peschiera del Garda. In origine sopra lo stesso era collocato il leone di San Marco, distrutto da Napoleone in segno di disprezzo a seguito del trattato di Campoformio (1797) e ripristinato solo nel 2019. Sulla trabeazione della porta è ancora presente la scritta “Disce haec moneat praecelsa leonis imago ne stimules veneti cev leo in hoste vigent” (che tradotta significa: “questa eccelsa immagine del leone ti dissuada dal provocare i veneti, giacché essi contro il nemico hanno il vigore del leone”). 
",https://www.visitverona.net/visitverona/porta-verona/
93,Chiesa di San Martino Vescovo,"La Chiesa di San Martino Vescovo è uno dei luoghi di culto più antichi della Diocesi di Verona. Si trova nel centro storico di Peschiera del Garda, vicino alle mura veneziane, e nel corso della sua storia ha subito molte modifiche: nel 1812 Napoleone la trasformò in un magazzino militare e successivamente in un ospedale. Venne poi demolita e ricostruita in quella che oggi è l’attuale chiesa. 
",https://www.visitverona.net/visitverona/chiesa-di-san-martino-vescovo/
94,Santuario della Madonna del Frassino,"Sorta a Peschiera del Garda tra il 1511 e il 1514, la chiesa in stile rinascimentale è nota per il miracolo avvenuto al suo interno: secondo la tradizione, la Madonna sarebbe apparsa ad un contadino sotto forma di statuetta illuminata da un fascio di luce sul ramo di un frassino. Nella Cappella a lei dedicata si può ancora oggi ammirare la statuetta miracolosa alta poco più di 14 cm e poggiata sul frassino originario. 
Sito web: https://www.santuariodelfrassino.it/ 
",https://www.visitverona.net/visitverona/santuario-della-madonna-del-frassino/
95,Spiagge,"Tra le spiagge da non perdere a Peschiera del Garda si trovano: 

Litorale Cappuccini - Peschiera del Garda, Passeggiata Clelia Guazzi Leoncini 

Spiaggia sia con ghiaia che con prato ad accesso libero che offre la possibilità di noleggio ombrelloni, lettini, pedalò e canoe. Presente anche un’area giochi per bambini e un chiosco bar. A pochi passi si possono trovare anche bar e ristoranti. Parcheggio a pagamento nelle vicinanze (€2/h). 

Spiaggia Bergamini - Peschiera del Garda, Str. Bergamini 

Spiaggia gratuita con possibilità di noleggio lettini e ombrelloni. Presenti servizi igienici, docce e chiosco bar. Parcheggio libero nelle vicinanze. 

Braccobaldo Beach - Peschiera del Garda, Località Fornaci 

Spiaggia perfetta per coloro che non vogliono rinunciare ad una giornata al lago in compagnia del loro amico a quattro zampe. È consentito noleggiare lettini, sdraio e ombrelloni, mentre i cani hanno a disposizione un lettino gratis, docce, e un kit di benvenuto composto da ciotola, copertina e sacchetti. L’area è interamente recintata e dispone di 3 accessi diretti al lago. La Braccobaldo Bau Beach durante la stagione estiva è aperta tutti i giorni dalle 9.30 alle 19.00. Consigliata la prenotazione. 
Tel. +39 342 125 4336
Sito Web: www.pentagonorent.com/spiagge/
",https://www.visitverona.net/visitverona/spiagge-peschiera-del-garda/
